Date,Time,Open,High,Low,Close,Volume
1/25/2018,14:57:00,11043.35,11043.35,11040.3,11041,50475
1/25/2018,14:58:00,11040.9,11046.4,11040.1,11045.9,48300
1/25/2018,14:59:00,11045.9,11052.95,11042.95,11049.3,50325
1/25/2018,15:00:00,11048.15,11048.15,11024,11040.1,322200
1/25/2018,15:01:00,11041.15,11055.05,11041.15,11052.95,149850
1/25/2018,15:02:00,11053.3,11057.45,11047,11056.4,78225
1/25/2018,15:03:00,11056,11067.15,11055.15,11064.75,115275
1/25/2018,15:04:00,11064.9,11066.65,11053.4,11055.85,88125
1/25/2018,15:05:00,11054.8,11063.8,11054.6,11061.05,56325
1/25/2018,15:06:00,11061.95,11068.75,11061.9,11064.8,83700
1/25/2018,15:07:00,11066,11069.75,11064,11069,48825
1/25/2018,15:08:00,11066.9,11072,11066.9,11071.1,98625
1/25/2018,15:09:00,11071.1,11077.8,11071,11077.6,133125
1/25/2018,15:10:00,11077.3,11080.15,11076.1,11076.55,154950
1/25/2018,15:11:00,11075.9,11077.4,11071,11073.9,146325
1/25/2018,15:12:00,11073,11074.1,11069.05,11069.05,120525
1/25/2018,15:13:00,11069.3,11069.65,11067.45,11068.3,76425
1/25/2018,15:14:00,11068.3,11072.05,11068.3,11070.2,54975
1/25/2018,15:15:00,11071.95,11071.95,11065,11069,60375
1/25/2018,15:16:00,11066.5,11070,11065,11070,62250
1/25/2018,15:17:00,11070.75,11072,11068.3,11072,71025
1/25/2018,15:18:00,11070.3,11072.85,11070.2,11070.2,63000
1/25/2018,15:19:00,11070,11071.9,11070,11070.1,55875
1/25/2018,15:20:00,11070.5,11070.65,11069,11070.3,77100
1/25/2018,15:21:00,11070.2,11071.8,11069.95,11071.55,78525
1/25/2018,15:22:00,11071.05,11072,11069.05,11071.8,107100
1/25/2018,15:23:00,11072,11073.4,11071,11073.15,83700
1/25/2018,15:24:00,11072.7,11073,11071.05,11072,99375
1/25/2018,15:25:00,11072.9,11074,11072,11072.5,83025
1/25/2018,15:26:00,11072.9,11073.05,11071.5,11072.75,117750
1/25/2018,15:27:00,11072.8,11072.9,11071.4,11072.3,105675
1/25/2018,15:28:00,11072.25,11072.45,11071.6,11071.65,140850
1/25/2018,15:29:00,11071.85,11072,11070.5,11070.6,117450
1/25/2018,15:30:00,11070.6,11070.6,11070.6,11070.6,0
1/29/2018,09:15:00,11100,11141.25,11080,11112,132525
1/29/2018,09:16:00,11111.2,11113,11110,11112,65325
1/29/2018,09:17:00,11112,11116,11111.15,11114.45,69525
1/29/2018,09:18:00,11113.1,11125,11113.05,11125,69225
1/29/2018,09:19:00,11123,11129.9,11123,11126,65700
1/29/2018,09:20:00,11123.55,11124,11121,11122.95,54600
1/29/2018,09:21:00,11120.2,11121,11117,11118.25,58875
1/29/2018,09:22:00,11119,11121,11116,11116.05,43050
1/29/2018,09:23:00,11118.65,11119.2,11116,11116,27900
1/29/2018,09:24:00,11117.75,11119.45,11117.05,11118.95,34800
1/29/2018,09:25:00,11122,11127,11122,11127,37050
1/29/2018,09:26:00,11132,11134.2,11129.8,11133,71025
1/29/2018,09:27:00,11133.1,11138,11133.1,11136.1,57675
1/29/2018,09:28:00,11136,11136,11133.1,11134.95,45225
1/29/2018,09:29:00,11137,11142,11136,11140.35,49725
1/29/2018,09:30:00,11139.9,11139.9,11135.15,11137,36300
1/29/2018,09:31:00,11137,11140.55,11135.7,11140.55,36675
1/29/2018,09:32:00,11139.95,11139.95,11136.9,11138.55,49050
1/29/2018,09:33:00,11138.55,11139,11135.3,11136.05,41625
1/29/2018,09:34:00,11136.1,11138.2,11132.1,11138.2,54975
1/29/2018,09:35:00,11138.2,11148.9,11138.2,11145,91050
1/29/2018,09:36:00,11143.9,11149,11143.9,11147.45,30300
1/29/2018,09:37:00,11146,11147,11143.55,11146,35175
1/29/2018,09:38:00,11144.3,11146,11140,11140,30600
1/29/2018,09:39:00,11140,11140.95,11137.5,11140.95,30975
1/29/2018,09:40:00,11142.85,11145,11141.25,11143.6,26100
1/29/2018,09:41:00,11143.1,11145,11140.5,11141,20100
1/29/2018,09:42:00,11141.35,11146.05,11141.05,11145.15,43275
1/29/2018,09:43:00,11145.1,11147.8,11145,11146,28200
1/29/2018,09:44:00,11145.2,11146,11143.3,11143.95,23325
1/29/2018,09:45:00,11143.95,11154,11143.05,11149,81300
1/29/2018,09:46:00,11148.45,11150.05,11146.15,11148.4,25425
1/29/2018,09:47:00,11147.1,11148.4,11146.7,11148,23100
1/29/2018,09:48:00,11148,11149.1,11146,11148.95,47400
1/29/2018,09:49:00,11147.2,11151,11144,11144.45,24000
1/29/2018,09:50:00,11144.45,11145,11141.05,11142.4,25050
1/29/2018,09:51:00,11143.95,11143.95,11141.5,11142.35,26475
1/29/2018,09:52:00,11143,11144.2,11142.05,11142.55,12375
1/29/2018,09:53:00,11140.2,11141,11139,11139.1,14850
1/29/2018,09:54:00,11139,11141.95,11139,11139.05,12450
1/29/2018,09:55:00,11139.2,11141,11139,11140.25,21525
1/29/2018,09:56:00,11143.55,11149.9,11143,11148,51600
1/29/2018,09:57:00,11148,11149.4,11144,11144.6,12300
1/29/2018,09:58:00,11148,11148,11146.35,11147.05,11175
1/29/2018,09:59:00,11145.55,11148.8,11145.55,11148.8,10950
1/29/2018,10:00:00,11149.95,11149.95,11145.1,11146,20475
1/29/2018,10:01:00,11147.15,11147.15,11144.7,11145,11475
1/29/2018,10:02:00,11145,11146.65,11144.95,11145,10425
1/29/2018,10:03:00,11147.45,11148,11145.3,11145.3,21150
1/29/2018,10:04:00,11145.3,11148,11145.3,11147.45,11850
1/29/2018,10:05:00,11147,11148.4,11145,11147.25,15900
1/29/2018,10:06:00,11147.35,11149,11146.8,11146.8,10950
1/29/2018,10:07:00,11146.8,11148,11139.15,11139.15,21600
1/29/2018,10:08:00,11140,11146.6,11140,11145.8,19950
1/29/2018,10:09:00,11145.85,11146.05,11142,11142,10350
1/29/2018,10:10:00,11141.9,11142.85,11141.6,11141.65,7500
1/29/2018,10:11:00,11141.65,11146.9,11141.65,11141.8,12525
1/29/2018,10:12:00,11141.8,11143.6,11141.8,11143.5,7050
1/29/2018,10:13:00,11144,11146.9,11144,11145,10350
1/29/2018,10:14:00,11144.45,11146.4,11141.5,11141.9,9825
1/29/2018,10:15:00,11141.9,11142.7,11138,11138.85,15225
1/29/2018,10:16:00,11139.1,11140.25,11138.15,11138.15,7650
1/29/2018,10:17:00,11139.85,11142.6,11139.85,11142.6,14400
1/29/2018,10:18:00,11142.2,11143.15,11141.05,11143.15,13200
1/29/2018,10:19:00,11143.35,11146.5,11141.95,11143.45,27825
1/29/2018,10:20:00,11143.45,11144.55,11141.45,11141.45,18525
1/29/2018,10:21:00,11141.45,11145.5,11141.45,11142,15600
1/20/2017,09:15:00,8415.5,8429.85,8400,8415,249150
1/20/2017,09:16:00,8415,8418.95,8415,8417.45,122925
1/20/2017,09:17:00,8417.25,8421.8,8417.2,8421,89400
1/20/2017,09:18:00,8421.4,8422.25,8420.05,8420.4,45900
1/20/2017,09:19:00,8419.3,8422.3,8419.05,8422,91650
1/20/2017,09:20:00,8424.4,8430,8423.2,8428.45,104025
1/20/2017,09:21:00,8428.05,8428.4,8422.9,8424.8,33525
1/20/2017,09:22:00,8425,8427,8423,8424.05,44475
1/20/2017,09:23:00,8423,8424.15,8420.35,8423.85,23550
1/20/2017,09:24:00,8423.8,8424.1,8417.4,8421.5,61350
1/20/2017,09:25:00,8421.6,8423,8420.3,8421.5,21000
1/20/2017,09:26:00,8421.15,8421.6,8417.4,8417.4,37350
1/20/2017,09:27:00,8418,8421.15,8417.25,8417.95,43350
1/20/2017,09:28:00,8418,8421,8418,8420.9,35100
1/20/2017,09:29:00,8420.9,8420.9,8418.2,8418.45,11025
1/20/2017,09:30:00,8418.45,8418.45,8415,8415.55,15375
1/20/2017,09:31:00,8418,8419.5,8417,8418.1,27450
1/20/2017,09:32:00,8418,8418.5,8416.5,8416.9,11325
1/20/2017,09:33:00,8416.25,8416.95,8413.25,8413.4,28425
1/20/2017,09:34:00,8412.75,8413.95,8411.75,8413.8,47325
1/20/2017,09:35:00,8412.4,8412.4,8410.3,8411.1,45375
1/20/2017,09:36:00,8411,8414.55,8411,8414.55,30225
1/20/2017,09:37:00,8414.3,8416.95,8413.45,8416.5,34650
1/20/2017,09:38:00,8416.9,8416.9,8414,8414.85,7800
1/20/2017,09:39:00,8414,8415,8413.3,8413.8,11700
1/20/2017,09:40:00,8414.1,8414.45,8412.05,8412.3,13275
1/20/2017,09:41:00,8412.4,8413.3,8412,8413.3,15300
1/20/2017,09:42:00,8415.5,8415.9,8413.45,8413.45,16725
1/20/2017,09:43:00,8414.9,8416,8414.1,8415.4,11550
1/20/2017,09:44:00,8417.75,8418,8415.8,8416.1,18225
1/20/2017,09:45:00,8418.85,8419,8418.05,8418.9,19650
1/20/2017,09:46:00,8418.4,8419.9,8417.35,8418,13875
1/20/2017,09:47:00,8418.65,8418.65,8416.9,8417.5,24675
1/20/2017,09:48:00,8417.65,8418.65,8417.4,8417.6,14475
1/20/2017,09:49:00,8417.6,8418,8416,8417,10425
1/20/2017,09:50:00,8417,8417.7,8415.4,8416.95,9750
1/20/2017,09:51:00,8416.95,8418.55,8415.65,8418.25,6975
1/20/2017,09:52:00,8418.55,8419.4,8417.5,8419.4,15000
1/20/2017,09:53:00,8418.6,8420.25,8416.9,8420.05,13650
1/20/2017,09:54:00,8420.05,8420.25,8417.5,8418.9,11700
1/20/2017,09:55:00,8418.9,8419.9,8418,8419.9,6600
1/20/2017,09:56:00,8419.45,8419.9,8418,8418,7500
1/20/2017,09:57:00,8418,8418.4,8415.15,8416.05,15375
1/20/2017,09:58:00,8416.45,8417.15,8414.7,8416.7,13800
1/20/2017,09:59:00,8416.65,8417.6,8415.4,8416,10350
1/20/2017,10:00:00,8416,8416.8,8415.2,8415.6,16050
1/20/2017,10:01:00,8415.6,8416.8,8415,8416.8,9375
1/20/2017,10:02:00,8416.8,8417.6,8415.6,8416.5,10425
1/20/2017,10:03:00,8416.5,8418.55,8416.35,8418.4,12225
1/20/2017,10:04:00,8418.4,8418.4,8417.8,8418.25,9525
1/20/2017,10:05:00,8418.25,8418.85,8417.1,8418.8,10650
1/20/2017,10:06:00,8419.75,8420.95,8419.15,8420.95,9000
1/20/2017,10:07:00,8422,8422,8420.8,8421.6,13200
1/20/2017,10:08:00,8420.35,8421.55,8420.05,8421.05,8250
1/20/2017,10:09:00,8421.15,8423.2,8421,8423.2,13500
1/20/2017,10:10:00,8423.2,8423.5,8421.25,8421.25,8700
1/20/2017,10:11:00,8421.95,8421.95,8421,8421.55,5175
1/20/2017,10:12:00,8421,8421.65,8420.5,8421.65,4050
1/20/2017,10:13:00,8420.5,8421,8419.7,8420.7,14175
1/20/2017,10:14:00,8420.7,8421.5,8420.15,8421.4,2475
1/20/2017,10:15:00,8420,8420.5,8418.55,8419.5,6900
1/20/2017,10:16:00,8418.05,8418.05,8417.05,8418,6750
1/20/2017,10:17:00,8416,8417,8415.55,8417,12825
1/20/2017,10:18:00,8417.95,8418.25,8416.45,8416.45,7125
1/20/2017,10:19:00,8417.9,8419.15,8417.4,8418,13575
1/20/2017,10:20:00,8418.4,8420.15,8418.05,8418.05,8775
1/20/2017,10:21:00,8418,8418.4,8417.2,8417.25,4575
1/20/2017,10:22:00,8417.25,8417.95,8416.5,8416.5,8175
1/20/2017,10:23:00,8416.5,8417,8415,8415.85,11775
1/20/2017,10:24:00,8415.85,8415.85,8413.8,8415.45,21075
1/20/2017,10:25:00,8415.45,8415.45,8413.75,8414.6,13050
1/20/2017,10:26:00,8414.6,8414.6,8414,8414.4,9900
1/20/2017,10:27:00,8414.4,8414.4,8412.55,8413.55,32100
1/20/2017,10:28:00,8413.55,8413.55,8410.85,8411.9,26850
1/20/2017,10:29:00,8411.55,8413.4,8411,8412.45,17400
1/20/2017,10:30:00,8412.45,8412.65,8410.05,8410.8,37725
1/20/2017,10:31:00,8411,8413.8,8410.75,8413,14550
1/20/2017,10:32:00,8413.8,8414.9,8413,8414.8,10200
1/20/2017,10:33:00,8414.8,8414.8,8412.45,8413.35,12525
1/20/2017,10:34:00,8413.35,8414,8412.65,8414,7050
1/20/2017,10:35:00,8413.25,8413.35,8412,8413,9375
1/20/2017,10:36:00,8411.1,8412.4,8410.55,8411.55,12825
1/20/2017,10:37:00,8410.55,8414,8410.55,8414,8850
1/20/2017,10:38:00,8414,8415.3,8413.35,8414.9,6750
1/20/2017,10:39:00,8414.9,8415.65,8413.85,8415.55,17325
1/20/2017,10:40:00,8415.65,8416.4,8414.5,8414.9,9675
1/20/2017,10:41:00,8414.35,8414.9,8413.2,8414.6,5550
1/20/2017,10:42:00,8414.6,8414.6,8413.25,8414.2,3825
1/20/2017,10:43:00,8413.95,8414.4,8413.9,8414.2,3000
1/20/2017,10:44:00,8414.1,8415,8413.65,8414.45,4200
1/20/2017,10:45:00,8414.45,8416.4,8414.45,8416,11850
1/20/2017,10:46:00,8415.45,8417.25,8415,8416.4,18900
1/20/2017,10:47:00,8415.9,8417.95,8415.9,8417.95,6600
1/20/2017,10:48:00,8417.95,8418.95,8417,8417.8,11325
1/20/2017,10:49:00,8417.85,8417.85,8416.25,8417.85,5700
1/20/2017,10:50:00,8417.75,8417.95,8416.25,8417.65,12075
1/20/2017,10:51:00,8417.85,8418.85,8416.6,8416.6,13950
1/20/2017,10:52:00,8416.6,8417.1,8415.95,8416.8,7875
1/20/2017,10:53:00,8416.8,8417.4,8416.15,8416.5,3375
1/20/2017,10:54:00,8415.8,8416.35,8415.1,8415.5,3525
1/20/2017,10:55:00,8415.5,8416.35,8415,8416,7200
1/20/2017,10:56:00,8416,8417,8415.65,8417,9750
1/20/2017,10:57:00,8417,8417.45,8416.2,8417.45,13275
1/20/2017,10:58:00,8417.45,8417.45,8414.45,8414.65,21900
1/20/2017,10:59:00,8414.65,8415,8414.4,8414.4,3300
1/20/2017,11:00:00,8414.4,8416.4,8414,8415.7,7050
1/20/2017,11:01:00,8415.7,8416.4,8414,8416.4,5700
1/20/2017,11:02:00,8416.4,8417.7,8415.3,8417.45,4050
1/20/2017,11:03:00,8417.45,8419,8417.25,8418,14325
1/20/2017,11:04:00,8417.95,8419.9,8417.5,8419.65,12075
1/20/2017,11:05:00,8419.4,8420,8418.55,8420,16200
1/20/2017,11:06:00,8420,8421.05,8418.25,8419,19575
1/20/2017,11:07:00,8419,8421,8419,8420,13875
1/20/2017,11:08:00,8420.85,8421.45,8420.05,8421,22275
1/20/2017,11:09:00,8421.3,8421.7,8419.05,8420.65,16875
1/20/2017,11:10:00,8420.25,8420.4,8418.9,8418.9,14475
1/20/2017,11:11:00,8417.75,8421.2,8417.75,8420.25,21600
1/20/2017,11:12:00,8420.1,8421.2,8420,8420.8,7350
1/20/2017,11:13:00,8420.8,8421.4,8417.5,8418,11925
1/20/2017,11:14:00,8417.25,8417.35,8417.1,8417.1,6225
1/20/2017,11:15:00,8417.1,8419.8,8417,8419.7,6525
1/20/2017,11:16:00,8419.05,8420.4,8419,8419.25,12225
1/20/2017,11:17:00,8419.25,8420.4,8419.25,8419.55,7650
1/20/2017,11:18:00,8419.55,8420.8,8419.05,8419.5,6375
1/20/2017,11:19:00,8419.5,8420.5,8419.5,8420.5,10125
1/20/2017,11:20:00,8420.5,8420.9,8420,8420,12300
1/20/2017,11:21:00,8420.65,8420.65,8419,8420.05,6975
1/20/2017,11:22:00,8420,8421,8420,8420.9,11175
1/20/2017,11:23:00,8419.6,8419.65,8419,8419,5175
1/20/2017,11:24:00,8420.15,8420.4,8419.25,8419.9,12600
1/20/2017,11:25:00,8418.7,8418.95,8418.5,8418.6,8775
1/20/2017,11:26:00,8418.25,8420,8418.25,8420,17025
1/20/2017,11:27:00,8418.75,8419.1,8418.75,8418.85,8550
1/20/2017,11:28:00,8418.85,8419,8418.3,8419,7500
1/20/2017,11:29:00,8418.05,8419.4,8418.05,8418.65,6975
1/20/2017,11:30:00,8419,8419,8418.05,8418.5,8100
1/20/2017,11:31:00,8418.9,8420.7,8418.9,8420.7,10350
1/20/2017,11:32:00,8419.8,8420.9,8419.55,8420,9825
1/20/2017,11:33:00,8420.2,8421.1,8419.95,8421.1,11700
1/20/2017,11:34:00,8422,8424.5,8422,8423.3,19350
1/20/2017,11:35:00,8424.25,8424.75,8424,8424.75,9150
1/20/2017,11:36:00,8421.75,8422.2,8421.35,8421.35,18900
1/20/2017,11:37:00,8421.35,8422.45,8421.05,8422.45,5550
1/20/2017,11:38:00,8422.45,8422.45,8420.05,8420.4,8700
1/20/2017,11:39:00,8420.4,8422,8420.25,8422,6450
1/20/2017,11:40:00,8422,8423,8421.1,8422.5,5625
1/20/2017,11:41:00,8422.5,8422.5,8420.7,8421.05,3225
1/20/2017,11:42:00,8421.05,8422,8421,8421,2850
1/20/2017,11:43:00,8421,8421,8420,8420.5,3300
1/20/2017,11:44:00,8420.5,8420.5,8419,8419.8,2175
1/20/2017,11:45:00,8419.65,8419.95,8419.05,8419.2,4425
1/20/2017,11:46:00,8419.2,8419.7,8419.1,8419.5,2925
1/20/2017,11:47:00,8419.5,8419.75,8419.4,8419.4,11400
1/20/2017,11:48:00,8419.4,8419.75,8419,8419.75,36825
1/20/2017,11:49:00,8419.75,8420.85,8419.1,8420.3,35775
1/20/2017,11:50:00,8420.3,8421.85,8420.3,8421,2475
1/20/2017,11:51:00,8421.6,8423.95,8421.6,8423.5,19650
1/20/2017,11:52:00,8424.2,8424.2,8423.1,8424.1,12000
1/20/2017,11:53:00,8423,8423.75,8422,8422,25125
1/20/2017,11:54:00,8421,8421,8420.6,8420.6,4500
1/20/2017,11:55:00,8421.05,8421.7,8421,8421.05,2550
1/20/2017,11:56:00,8421.8,8421.8,8421.05,8421.6,2775
1/20/2017,11:57:00,8421.05,8421.55,8421,8421,1275
1/20/2017,11:58:00,8420.95,8422,8420,8421,13425
1/20/2017,11:59:00,8421,8424.5,8421,8423.5,16275
1/20/2017,12:00:00,8425.1,8427.9,8425.1,8426.8,41325
1/20/2017,12:01:00,8427.8,8427.95,8426.15,8426.65,24750
1/20/2017,12:02:00,8426.8,8426.9,8425.2,8426.8,10875
1/20/2017,12:03:00,8426.8,8426.85,8425.55,8426,10275
1/20/2017,12:04:00,8426,8426.9,8425.5,8426.7,8775
1/20/2017,12:05:00,8425.8,8429.9,8425.8,8429.2,38625
1/20/2017,12:06:00,8429.2,8434,8429,8433.4,102150
1/20/2017,12:07:00,8433.25,8433.4,8430.05,8430.8,47400
1/20/2017,12:08:00,8430.8,8431.65,8430.05,8430.05,15600
1/20/2017,12:09:00,8431.2,8431.9,8429,8429,21600
1/20/2017,12:10:00,8429.95,8430,8424.75,8425,28725
1/20/2017,12:11:00,8425.15,8426,8424.25,8425,12150
1/20/2017,12:12:00,8425.95,8426,8423.5,8423.5,14925
1/20/2017,12:13:00,8423.5,8425.8,8423.5,8424.8,5550
1/20/2017,12:14:00,8424.8,8426.5,8424.5,8426.5,10875
1/20/2017,12:15:00,8426.5,8427.4,8425,8426,8850
1/20/2017,12:16:00,8426,8426,8424.5,8425,8625
1/20/2017,12:17:00,8424.5,8426,8424.5,8425,3900
1/20/2017,12:18:00,8425,8425,8424.5,8424.5,1200
1/20/2017,12:19:00,8424.5,8425.35,8424.5,8424.5,6375
1/20/2017,12:20:00,8424.5,8424.5,8423.5,8423.9,8775
1/20/2017,12:21:00,8423.9,8424.5,8423.9,8424.3,3300
1/20/2017,12:22:00,8423.95,8424,8423.25,8423.55,12225
1/20/2017,12:23:00,8423,8423,8422,8422.1,27750
1/20/2017,12:24:00,8421.25,8421.7,8420,8420.95,22500
1/20/2017,12:25:00,8420.15,8421.5,8420.15,8421.5,7650
1/20/2017,12:26:00,8421.5,8422.5,8421,8421.55,10800
1/20/2017,12:27:00,8421.55,8422.1,8418.65,8420.2,14775
1/20/2017,12:28:00,8420.2,8420.4,8419.4,8419.5,11025
1/20/2017,12:29:00,8419.5,8419.5,8418.55,8418.85,3825
1/20/2017,12:30:00,8416.2,8417.5,8415.55,8417,28500
1/20/2017,12:31:00,8416.8,8417.8,8415.75,8416.8,13800
1/20/2017,12:32:00,8416.8,8416.9,8415.1,8415.1,9300
1/20/2017,12:33:00,8415.1,8416.5,8415.05,8416.3,18675
1/20/2017,12:34:00,8416.3,8417.45,8415.55,8415.95,23550
1/20/2017,12:35:00,8415.95,8417.8,8415.65,8415.65,6000
1/20/2017,12:36:00,8415.7,8416.35,8414.7,8415.8,12675
1/20/2017,12:37:00,8415.8,8417.1,8415.05,8417.1,9075
1/20/2017,12:38:00,8417.1,8417.45,8416.55,8417.35,2700
1/20/2017,12:39:00,8417.05,8417.2,8416.05,8416.1,4500
1/20/2017,12:40:00,8416,8416.9,8414.8,8414.8,28875
1/20/2017,12:41:00,8414.8,8416,8414.8,8415.4,11625
1/20/2017,12:42:00,8416.1,8416.15,8415.6,8415.6,2475
1/20/2017,12:43:00,8415.8,8416,8415.5,8415.65,2700
1/20/2017,12:44:00,8415.1,8415.15,8413,8413,16275
1/20/2017,12:45:00,8413,8413.8,8412.1,8413.3,13800
1/20/2017,12:46:00,8413.95,8413.95,8411.4,8412.35,22650
1/20/2017,12:47:00,8411.6,8413.05,8410,8413.05,75075
1/20/2017,12:48:00,8413.9,8414.95,8413,8413.2,6600
1/20/2017,12:49:00,8413.2,8413.55,8412,8412,6075
1/20/2017,12:50:00,8412,8413,8411.35,8411.85,5250
1/20/2017,12:51:00,8411.95,8412.3,8407.55,8407.85,39450
1/20/2017,12:52:00,8408,8409.55,8407.1,8408,12675
1/20/2017,12:53:00,8408.25,8408.25,8404.2,8405.1,69675
1/20/2017,12:54:00,8405.55,8408.2,8405.1,8407.8,26925
1/20/2017,12:55:00,8407,8407,8405,8405,26400
1/20/2017,12:56:00,8404.75,8405.35,8401.1,8401.3,43425
1/20/2017,12:57:00,8402.9,8403.6,8396.5,8397.9,117675
1/20/2017,12:58:00,8390,8392,8380.2,8391.8,519450
1/20/2017,12:59:00,8388,8389.45,8387.1,8388.9,84300
1/20/2017,13:00:00,8375.9,8376.7,8366,8375,542175
1/20/2017,13:01:00,8372.05,8372.05,8368.2,8371.15,176325
1/20/2017,13:02:00,8377,8381,8377,8380.55,112050
1/20/2017,13:03:00,8380,8380.55,8377,8377,72375
1/20/2017,13:04:00,8374.95,8376,8373.7,8374,92475
1/20/2017,13:05:00,8373.9,8378,8372.9,8377.55,65925
1/20/2017,13:06:00,8378,8380.9,8378,8378.5,51900
1/20/2017,13:07:00,8378,8380.3,8377.3,8380.05,29550
1/20/2017,13:08:00,8376,8376,8371.95,8374.2,43275
1/20/2017,13:09:00,8376,8379.4,8375.1,8378.1,42225
1/20/2017,13:10:00,8379,8379.35,8378,8378.9,15150
1/20/2017,13:11:00,8380,8382.25,8379.2,8381.3,30600
1/20/2017,13:12:00,8381.6,8382.85,8381.45,8382.7,29625
1/20/2017,13:13:00,8382.7,8382.7,8378.25,8380,30825
1/20/2017,13:14:00,8381.65,8384.95,8380.6,8384.95,32325
1/20/2017,13:15:00,8384.5,8384.5,8381.75,8381.75,21825
1/20/2017,13:16:00,8381.95,8382,8375.5,8375.8,36900
1/20/2017,13:17:00,8375.6,8378.45,8375.6,8377.55,16350
1/20/2017,13:18:00,8377.55,8377.55,8375,8375.7,27975
1/20/2017,13:19:00,8377,8377,8374,8376.6,33975
1/20/2017,13:20:00,8377.1,8377.1,8372,8372.3,25725
1/20/2017,13:21:00,8372.35,8373,8370,8372.6,52350
1/20/2017,13:22:00,8372.45,8372.7,8367.15,8369.2,47325
1/20/2017,13:23:00,8368.6,8370.4,8366,8366,37125
1/20/2017,13:24:00,8365.2,8368.95,8362,8368.7,96825
1/20/2017,13:25:00,8368.85,8368.85,8361.65,8362.7,53925
1/20/2017,13:26:00,8362.4,8367,8362.4,8366.9,20625
1/20/2017,13:27:00,8367.45,8367.6,8363.8,8366.8,37650
1/20/2017,13:28:00,8367.3,8372,8366.05,8372,30300
1/20/2017,13:29:00,8372,8372,8369,8370.45,12900
1/20/2017,13:30:00,8370.4,8370.4,8367.2,8367.7,18750
1/20/2017,13:31:00,8367.5,8370.85,8366.1,8366.25,14700
1/20/2017,13:32:00,8367.05,8367.05,8362.5,8363.2,21075
1/20/2017,13:33:00,8362.75,8368.65,8362.1,8368,23325
1/20/2017,13:34:00,8368.8,8369.85,8366.2,8369.2,17925
1/20/2017,13:35:00,8369.55,8369.85,8367,8369.85,18750
1/20/2017,13:36:00,8369.85,8371.9,8369,8370,13275
1/20/2017,13:37:00,8370.5,8374.75,8369.2,8373.9,27525
