Date,Time,Open,High,Low,Close,Volume
1/23/2017,13:31:00,8372.85,8374,8371.4,8371.65,13500
1/23/2017,13:32:00,8370,8371.05,8368,8368.1,19725
1/23/2017,13:33:00,8368.3,8370.95,8367.5,8369.75,19800
1/23/2017,13:34:00,8369.75,8371.45,8368.85,8370,7800
1/23/2017,13:35:00,8369,8370.45,8366.8,8370.45,18450
1/23/2017,13:36:00,8370.45,8370.45,8367,8367.5,15675
1/23/2017,13:37:00,8367.5,8367.6,8365.2,8367.5,27900
1/23/2017,13:38:00,8367.5,8369.65,8365.8,8366.85,13125
1/23/2017,13:39:00,8366.65,8368,8366.3,8367.4,14775
1/23/2017,13:40:00,8366.8,8366.9,8362.35,8362.35,42300
1/23/2017,13:41:00,8362.25,8364.85,8361,8363.15,23175
1/23/2017,13:42:00,8362.25,8364,8362,8362,26700
1/23/2017,13:43:00,8362.1,8364.6,8361.65,8361.65,32850
1/23/2017,13:44:00,8360.85,8362.2,8360.4,8361.75,27075
1/23/2017,13:45:00,8361.75,8363.7,8361.75,8362.5,8775
1/23/2017,13:46:00,8362.1,8364.45,8362.1,8364,17400
1/23/2017,13:47:00,8364,8368.75,8364,8367.65,10200
1/23/2017,13:48:00,8367.8,8368,8366,8368,20925
1/23/2017,13:49:00,8368.4,8370,8366.5,8370,27825
1/23/2017,13:50:00,8369.65,8371.65,8367.75,8368.5,28875
1/23/2017,13:51:00,8368.8,8369.4,8366.15,8367,12300
1/23/2017,13:52:00,8367.2,8367.45,8364.9,8365.65,17850
1/23/2017,13:53:00,8365.15,8367.5,8364.85,8365.35,15600
1/23/2017,13:54:00,8367,8367,8365.5,8366.05,12900
1/23/2017,13:55:00,8366.95,8367.2,8365.55,8365.55,21225
1/23/2017,13:56:00,8365.5,8368.5,8365.5,8368.5,13350
1/23/2017,13:57:00,8368.1,8371,8368.1,8371,16650
1/23/2017,13:58:00,8369.35,8369.35,8368.1,8368.7,11175
1/23/2017,13:59:00,8368.7,8368.7,8366.15,8366.25,12525
1/23/2017,14:00:00,8366.25,8368.75,8365.55,8368.75,10800
1/23/2017,14:01:00,8366.25,8367.95,8366.1,8366.85,28950
1/23/2017,14:02:00,8369.5,8369.5,8368.1,8368.1,29475
1/23/2017,14:03:00,8368.55,8369.6,8368.55,8368.95,15825
1/23/2017,14:04:00,8368.9,8370,8368.9,8370,4275
1/23/2017,14:05:00,8373.3,8373.65,8370.55,8370.55,20475
1/23/2017,14:06:00,8370.55,8373.15,8369.6,8372.15,32400
1/23/2017,14:07:00,8373.95,8375.4,8373.95,8374.55,37575
1/23/2017,14:08:00,8373.55,8374.2,8372.65,8373.35,14850
1/23/2017,14:09:00,8373.2,8373.7,8372.25,8373.4,11400
1/23/2017,14:10:00,8379.1,8382.9,8378.85,8378.85,80250
1/23/2017,14:11:00,8379.9,8379.9,8377.55,8378.5,23175
1/23/2017,14:12:00,8378,8378.9,8377.2,8378.9,16350
1/23/2017,14:13:00,8378.55,8379.45,8377.5,8378,15375
1/23/2017,14:14:00,8378,8380.9,8378,8378.8,16275
1/23/2017,14:15:00,8378.95,8379,8377.55,8377.95,20325
1/23/2017,14:16:00,8378.4,8378.9,8377.5,8378.4,14175
1/23/2017,14:17:00,8376.95,8376.95,8375.05,8375.05,25050
1/23/2017,14:18:00,8373.6,8373.95,8373.05,8373.55,20550
1/23/2017,14:19:00,8373.6,8373.6,8372.2,8372.2,7425
1/23/2017,14:20:00,8374,8375,8373.85,8374,12225
1/23/2017,14:21:00,8374.35,8374.9,8373.1,8373.65,8175
1/23/2017,14:22:00,8375.5,8377.4,8375.5,8376.45,18300
1/23/2017,14:23:00,8377.45,8381,8377.45,8380.4,27375
1/23/2017,14:24:00,8379,8381,8379,8380.55,17025
1/23/2017,14:25:00,8382.9,8382.9,8381.15,8381.6,30900
1/23/2017,14:26:00,8381.6,8381.9,8380.2,8380.5,34200
1/23/2017,14:27:00,8380.5,8382.05,8379.8,8379.8,15000
1/23/2017,14:28:00,8380,8380,8378.4,8378.4,9825
1/23/2017,14:29:00,8378.4,8382.55,8377.35,8377.35,27000
1/23/2017,14:30:00,8376.9,8377.85,8375.2,8376.4,33300
1/23/2017,14:31:00,8376.4,8377.9,8375.15,8375.35,25725
1/23/2017,14:32:00,8375.35,8378,8375,8375,15525
1/23/2017,14:33:00,8375,8375.25,8374,8374.95,11625
1/23/2017,14:34:00,8374.95,8378.4,8374.6,8376.6,27000
1/23/2017,14:35:00,8376.6,8377.9,8374.4,8376.8,19275
1/23/2017,14:36:00,8376.55,8377.9,8376.1,8377.5,31050
1/23/2017,14:37:00,8377.5,8378.4,8375.7,8376.05,22275
1/23/2017,14:38:00,8376.85,8377.8,8376.15,8377.25,16125
1/23/2017,14:39:00,8379.6,8382,8379.15,8379.15,23700
1/23/2017,14:40:00,8379.15,8380.9,8378,8380.45,30450
1/23/2017,14:41:00,8380.4,8381.6,8379.9,8381.6,18675
1/23/2017,14:42:00,8382,8382.5,8380.6,8382.5,31275
1/23/2017,14:43:00,8379.9,8381.3,8379.3,8380.25,36975
1/23/2017,14:44:00,8380.4,8380.9,8379.15,8380.9,15825
1/23/2017,14:45:00,8380.55,8382.1,8380.45,8381.6,18225
1/23/2017,14:46:00,8382,8388.4,8382,8387.15,54525
1/23/2017,14:47:00,8388,8391.9,8388,8389,126000
1/23/2017,14:48:00,8390.55,8391.95,8388.7,8389.15,114000
1/23/2017,14:49:00,8389.15,8392.7,8388.9,8389.9,40575
1/23/2017,14:50:00,8389.75,8390,8385.7,8385.7,36675
1/23/2017,14:51:00,8384.4,8387,8384.4,8384.65,20925
1/23/2017,14:52:00,8384.65,8386.9,8384.65,8385.05,15075
1/23/2017,14:53:00,8385,8388.5,8384.45,8386.7,39600
1/23/2017,14:54:00,8386.9,8387.35,8385,8385,17400
1/23/2017,14:55:00,8389.25,8392.55,8388.3,8391.55,47400
1/23/2017,14:56:00,8391.85,8391.85,8389.5,8391.1,29700
1/23/2017,14:57:00,8391.1,8391.6,8390.15,8390.65,33450
1/23/2017,14:58:00,8390.9,8393.75,8389.5,8390.9,44100
1/23/2017,14:59:00,8390.5,8391,8389.05,8389.5,42525
1/23/2017,15:00:00,8389.5,8394,8389.5,8393.35,35625
1/23/2017,15:01:00,8393.4,8394.95,8392.2,8394.3,45900
1/23/2017,15:02:00,8394,8394,8390.6,8390.6,20025
1/23/2017,15:03:00,8390.65,8392,8389.05,8391.05,41250
1/23/2017,15:04:00,8391.05,8394,8391.05,8393.8,40650
1/23/2017,15:05:00,8393.8,8394.1,8392,8392.7,20250
1/23/2017,15:06:00,8393.5,8393.5,8391.85,8391.9,23850
1/23/2017,15:07:00,8391.6,8391.65,8390.75,8391.25,39450
1/23/2017,15:08:00,8391.4,8391.95,8390,8390,30525
1/23/2017,15:09:00,8390.1,8390.5,8388.55,8388.55,28350
1/23/2017,15:10:00,8392,8392.9,8390.55,8391.45,34500
1/23/2017,15:11:00,8392.7,8392.8,8390.55,8391.55,36300
1/23/2017,15:12:00,8394.3,8396.95,8394.3,8396.2,75450
1/23/2017,15:13:00,8396.05,8397.75,8396.05,8397,59925
1/23/2017,15:14:00,8397,8399,8396.5,8399,40200
1/23/2017,15:15:00,8399,8400,8398,8399,63150
1/23/2017,15:16:00,8399,8405.85,8398.15,8405.85,164250
1/23/2017,15:17:00,8405.25,8407,8403.9,8403.9,78300
1/23/2017,15:18:00,8404.25,8407.4,8402.95,8407.4,44625
1/23/2017,15:19:00,8406,8406.15,8405.05,8405.7,59025
1/23/2017,15:20:00,8407.6,8408.95,8407,8407.75,85725
1/23/2017,15:21:00,8406.4,8406.7,8405.1,8406.1,76425
1/23/2017,15:22:00,8406.45,8408.35,8405.6,8407.25,101775
1/23/2017,15:23:00,8407,8408.4,8406.8,8407.95,53475
1/23/2017,15:24:00,8409.6,8409.7,8408.85,8408.85,68550
1/23/2017,15:25:00,8409.2,8409.35,8408.5,8408.95,38250
1/23/2017,15:26:00,8408.75,8411.6,8408.7,8411.2,72975
1/23/2017,15:27:00,8411.15,8411.15,8409.6,8409.6,80700
1/23/2017,15:28:00,8410.2,8410.2,8408.6,8409.6,72375
1/23/2017,15:29:00,8409.7,8410.95,8409.15,8410.95,73875
1/23/2017,15:30:00,8410.6,8410.6,8410.6,8410.6,750
1/24/2017,09:15:00,8424.95,8431.2,8416,8425.75,219600
1/24/2017,09:16:00,8425.95,8426.9,8425,8426.25,70425
1/24/2017,09:17:00,8426.5,8426.5,8423.9,8423.9,65025
1/24/2017,09:18:00,8423.95,8427.35,8423.95,8426.35,36000
1/24/2017,09:19:00,8426,8428.45,8425.55,8428,43650
1/24/2017,09:20:00,8428,8430,8427.1,8427.15,41400
1/24/2017,09:21:00,8430.95,8432.45,8428.1,8430,54225
1/24/2017,09:22:00,8432.1,8433.45,8430,8430,46050
1/24/2017,09:23:00,8432.65,8436.9,8432.35,8434.75,66975
1/24/2017,09:24:00,8434.3,8434.55,8432.15,8432.15,84450
1/24/2017,09:25:00,8435,8435.5,8433.15,8434.6,46125
1/24/2017,09:26:00,8434.15,8434.9,8433,8434,47400
1/24/2017,09:27:00,8434,8434.8,8430,8431.05,63750
1/24/2017,09:28:00,8431,8431.65,8429.5,8430.6,53175
1/24/2017,09:29:00,8430.6,8433,8429.9,8432.95,37275
1/24/2017,09:30:00,8432.35,8438,8432.35,8437.05,70875
1/24/2017,09:31:00,8437.05,8439.9,8437,8437,57825
1/24/2017,09:32:00,8437.05,8439.2,8437,8438.5,67050
1/24/2017,09:33:00,8438.5,8438.95,8437,8437,46125
1/24/2017,09:34:00,8437.15,8438,8437,8437.5,33225
1/24/2017,09:35:00,8438,8441.35,8437.5,8439.9,70575
1/24/2017,09:36:00,8439.5,8439.55,8436.55,8436.95,24825
1/24/2017,09:37:00,8436.95,8437,8434,8434,45075
1/24/2017,09:38:00,8434,8436.85,8434,8434.85,36375
1/24/2017,09:39:00,8435.1,8435.45,8433.05,8433.55,30975
1/24/2017,09:40:00,8433.9,8434.8,8431.95,8434,34800
1/24/2017,09:41:00,8434.05,8434.65,8433,8433.85,23475
1/24/2017,09:42:00,8433.95,8433.95,8431.5,8431.9,24900
1/24/2017,09:43:00,8431.5,8434.05,8431.5,8433,26325
1/24/2017,09:44:00,8434.9,8435,8433.5,8434.05,18150
1/24/2017,09:45:00,8434.65,8434.7,8433.55,8434,15975
1/24/2017,09:46:00,8434,8435,8432.65,8433,10500
1/24/2017,09:47:00,8432.25,8432.65,8431,8431.8,16650
1/24/2017,09:48:00,8431.8,8432.6,8430.05,8430.6,15825
1/24/2017,09:49:00,8430.8,8430.8,8427.8,8428.3,40650
1/24/2017,09:50:00,8428.3,8429.8,8426.25,8428.15,27975
1/24/2017,09:51:00,8428.5,8429.2,8426.6,8429.15,26700
1/24/2017,09:52:00,8428.8,8431.5,8428,8431.5,150375
1/24/2017,09:53:00,8431.5,8431.6,8430.1,8431.5,25125
1/24/2017,09:54:00,8431.5,8432,8430,8431.4,19800
1/24/2017,09:55:00,8431,8432.15,8430.8,8432.15,18375
1/24/2017,09:56:00,8432.2,8433.95,8431.85,8433.2,13875
1/24/2017,09:57:00,8433.2,8435,8432.7,8435,31275
1/24/2017,09:58:00,8435,8436.3,8434.95,8435.2,17475
1/24/2017,09:59:00,8435.2,8435.75,8433.95,8434,16800
1/24/2017,10:00:00,8434,8434.5,8432.45,8433.9,13350
1/24/2017,10:01:00,8433.95,8434.75,8432.95,8433.55,10725
1/24/2017,10:02:00,8433.55,8434.6,8433,8433.7,21900
1/24/2017,10:03:00,8433.7,8435.55,8433,8435.15,25350
1/24/2017,10:04:00,8435.3,8435.45,8433.8,8434.9,24150
1/24/2017,10:05:00,8434.55,8435.55,8434,8435,49425
1/24/2017,10:06:00,8435,8436.65,8434.95,8436,27300
1/24/2017,10:07:00,8436,8436.85,8435.6,8436.65,16500
1/24/2017,10:08:00,8435.85,8438.95,8435.6,8438.95,30075
1/24/2017,10:09:00,8438.5,8440.1,8438.4,8439.2,43050
1/24/2017,10:10:00,8439.95,8440.95,8437.9,8438,23475
1/24/2017,10:11:00,8438,8438.5,8437,8437.05,15525
1/24/2017,10:12:00,8438,8439.5,8437.4,8439.5,18975
1/24/2017,10:13:00,8439,8440,8438.75,8439.95,44550
1/24/2017,10:14:00,8439.95,8440,8438,8438.1,19125
1/24/2017,10:15:00,8439.05,8443.8,8439.05,8443,73350
1/24/2017,10:16:00,8443.55,8446,8443.5,8445.7,97125
1/24/2017,10:17:00,8445.7,8448,8445.05,8446.5,83550
1/24/2017,10:18:00,8446.3,8446.3,8444.1,8445.25,21375
1/24/2017,10:19:00,8444.55,8444.95,8443.5,8444.4,36900
1/24/2017,10:20:00,8444,8446.85,8443.5,8443.5,26400
1/24/2017,10:21:00,8444,8445,8443.5,8443.7,35100
1/24/2017,10:22:00,8442.4,8442.5,8442,8442.1,18825
1/24/2017,10:23:00,8442.1,8444.8,8442.1,8444,46725
1/24/2017,10:24:00,8444,8444,8442,8442.1,102750
1/24/2017,10:25:00,8442.1,8442.45,8440.1,8440.6,18375
1/24/2017,10:26:00,8440,8441.05,8439.25,8440.5,55425
1/24/2017,10:27:00,8440.5,8441.7,8439.65,8440.35,49725
1/24/2017,10:28:00,8440.35,8442,8440,8441,90075
1/24/2017,10:29:00,8441,8441.45,8439,8439.1,30975
1/24/2017,10:30:00,8439.1,8440.05,8438.7,8439.35,17700
1/24/2017,10:31:00,8439.35,8439.9,8438,8438,40275
1/24/2017,10:32:00,8438.1,8438.2,8435.55,8435.9,32475
1/24/2017,10:33:00,8435.5,8439.15,8435.4,8438,29400
1/24/2017,10:34:00,8438,8438.25,8437.1,8437.5,18975
1/24/2017,10:35:00,8437.5,8440.15,8437.5,8440.15,43500
1/24/2017,10:36:00,8440.15,8440.15,8437.5,8438.65,42525
1/24/2017,10:37:00,8438.6,8439.95,8437,8439.95,23850
1/24/2017,10:38:00,8439.95,8439.95,8438.5,8438.5,15825
1/24/2017,10:39:00,8438.9,8438.95,8437.3,8437.75,19800
1/24/2017,10:40:00,8437.35,8438.9,8436.5,8437.55,10350
1/24/2017,10:41:00,8437.55,8439,8436.55,8438.95,34125
1/24/2017,10:42:00,8438.95,8439.95,8438.9,8439.95,13425
1/24/2017,10:43:00,8441,8441.3,8440,8440.85,50100
1/24/2017,10:44:00,8441,8441.7,8439.4,8441,62100
1/24/2017,10:45:00,8441.4,8443.55,8441,8442.05,41250
1/24/2017,10:46:00,8442.95,8443.5,8441.6,8442,19050
1/24/2017,10:47:00,8441.75,8443.9,8441.6,8443.5,31950
1/24/2017,10:48:00,8442.25,8444.35,8442.05,8443,37950
1/24/2017,10:49:00,8443.05,8443.85,8442.05,8442.5,22050
1/24/2017,10:50:00,8442.5,8444.8,8442.05,8444,19425
1/24/2017,10:51:00,8444,8450,8443,8448.3,54900
1/24/2017,10:52:00,8449.1,8449.1,8446,8446.5,21075
1/24/2017,10:53:00,8446.95,8446.95,8445.2,8446.15,9000
1/24/2017,10:54:00,8446.15,8447,8445.35,8445.6,39750
1/24/2017,10:55:00,8446.25,8447,8445.4,8446.6,27675
1/24/2017,10:56:00,8446.6,8446.7,8445.9,8446,14175
1/24/2017,10:57:00,8446,8447.9,8445.9,8447.9,12675
1/24/2017,10:58:00,8447.9,8447.95,8445.3,8446.65,37350
1/24/2017,10:59:00,8445.6,8446.8,8445.05,8446.75,34725
1/24/2017,11:00:00,8447,8447.8,8445.5,8445.5,15825
1/24/2017,11:01:00,8445.5,8446.7,8445.5,8446,30000
1/24/2017,11:02:00,8446,8446,8444.1,8444.35,11100
1/24/2017,11:03:00,8444.1,8444.1,8442.1,8443,49650
1/24/2017,11:04:00,8443.05,8443.5,8441.55,8442.7,65700
1/24/2017,11:05:00,8442.7,8443,8441.5,8441.5,25275
1/24/2017,11:06:00,8441.5,8443.25,8441.5,8442,18150
1/24/2017,11:07:00,8442.05,8443.5,8441.65,8442.5,30525
1/24/2017,11:08:00,8442.5,8445,8442.2,8444.4,46950
1/24/2017,11:09:00,8444.4,8445.45,8443.9,8445.15,49800
1/24/2017,11:10:00,8445.15,8445.5,8443.8,8445.5,27150
1/24/2017,11:11:00,8445.4,8446,8444.75,8445.5,52875
1/24/2017,11:12:00,8444.05,8445,8444.05,8445,44625
1/24/2017,11:13:00,8445.05,8447.9,8444.35,8446.05,131700
1/24/2017,11:14:00,8446.75,8449,8446.75,8448.35,13875
1/24/2017,11:15:00,8448,8448.3,8447,8448.05,46875
1/24/2017,11:16:00,8447,8447.45,8445.8,8445.8,39000
1/24/2017,11:17:00,8444.85,8445.15,8443.5,8444.1,36825
1/24/2017,11:18:00,8444.1,8445.25,8444,8445.25,15375
1/24/2017,11:19:00,8445.25,8445.25,8443.65,8444,12300
1/24/2017,11:20:00,8444,8444,8443,8443,21075
1/24/2017,11:21:00,8443,8444.05,8443,8443.95,21225
1/24/2017,11:22:00,8443.95,8444,8443,8443,19950
1/24/2017,11:23:00,8443,8443.8,8441.75,8442.05,39525
1/24/2017,11:24:00,8443,8443.15,8441.7,8442,22350
1/24/2017,11:25:00,8442.3,8444.15,8442.3,8443.8,21150
1/24/2017,11:26:00,8443.8,8444.75,8443.8,8444.05,8700
1/24/2017,11:27:00,8444.05,8444.9,8442.05,8442.05,29100
1/24/2017,11:28:00,8442.05,8442.5,8438,8438.5,66525
1/24/2017,11:29:00,8439,8441.05,8438.5,8440.9,26025
1/24/2017,11:30:00,8440.2,8443.65,8440.05,8443.65,25500
1/24/2017,11:31:00,8442.25,8444.8,8442.2,8444.5,31500
1/24/2017,11:32:00,8444,8444.1,8441.05,8441.85,23400
1/24/2017,11:33:00,8442.55,8443.8,8440.8,8440.8,17475
1/24/2017,11:34:00,8440.8,8442,8440.8,8441.5,8325
1/24/2017,11:35:00,8441.5,8442,8440,8441,11850
1/24/2017,11:36:00,8441,8441.9,8440.15,8441.6,11550
1/24/2017,11:37:00,8441.6,8441.6,8437.7,8437.7,14775
1/24/2017,11:38:00,8437.5,8437.5,8436,8436.35,31275
1/24/2017,11:39:00,8436.35,8436.85,8435.1,8435.5,19500
1/24/2017,11:40:00,8436.55,8439.7,8436.55,8438.15,23475
1/24/2017,11:41:00,8438.15,8439.4,8438.15,8438.9,40800
1/24/2017,11:42:00,8438.55,8440.65,8438.55,8440.65,17025
1/24/2017,11:43:00,8440.1,8441.1,8439.2,8440.45,13875
1/24/2017,11:44:00,8440.35,8440.35,8438.1,8438.4,76275
1/24/2017,11:45:00,8438.4,8439,8437.5,8438,29025
1/24/2017,11:46:00,8438,8438.9,8437.4,8438.05,20400
1/24/2017,11:47:00,8438.95,8438.95,8438,8438.45,21900
1/24/2017,11:48:00,8437.9,8439.75,8437.55,8439.75,27075
1/24/2017,11:49:00,8438.75,8440,8438.55,8439.45,9150
1/24/2017,11:50:00,8440,8441.95,8439.95,8440.7,14775
1/24/2017,11:51:00,8442.05,8442.2,8441.9,8442,28800
1/24/2017,11:52:00,8442.9,8443.5,8442.35,8443.5,8100
1/24/2017,11:53:00,8443.5,8444,8442.3,8442.85,52425
1/24/2017,11:54:00,8442.85,8443.85,8442.25,8443,12000
1/24/2017,11:55:00,8443,8443.75,8441.1,8442.2,17475
1/24/2017,11:56:00,8442.2,8443.7,8441.6,8443.2,8400
1/24/2017,11:57:00,8443.2,8443.7,8442.85,8442.95,19200
1/24/2017,11:58:00,8442.95,8443.85,8442.95,8443.5,12525
1/24/2017,11:59:00,8443.5,8444.05,8443,8443,11625
1/24/2017,12:00:00,8444.25,8444.95,8443,8444.35,19800
1/24/2017,12:01:00,8444.35,8444.45,8443,8444.45,11175
1/24/2017,12:02:00,8444,8445,8442.35,8445,14925
1/24/2017,12:03:00,8444.95,8446.9,8444.05,8445.25,41400
1/24/2017,12:04:00,8445.25,8447.3,8444.95,8444.95,26250
1/24/2017,12:05:00,8444.95,8446.05,8443.65,8444,20700
1/24/2017,12:06:00,8444,8444.45,8443,8444,11250
1/24/2017,12:07:00,8444,8444.45,8442,8442,4275
1/24/2017,12:08:00,8443,8443,8441.55,8442.85,24000
1/24/2017,12:09:00,8443,8444.35,8442.65,8443.05,7650
1/24/2017,12:10:00,8443.9,8444.1,8443.3,8443.95,12975
1/24/2017,12:11:00,8443.95,8443.95,8442.1,8442.1,6075
1/24/2017,12:12:00,8442.9,8444,8442.05,8443.45,25650
1/24/2017,12:13:00,8442.55,8443.7,8442.45,8443.7,13200
1/24/2017,12:14:00,8443.7,8443.9,8442.55,8443,11400
1/24/2017,12:15:00,8443,8443.8,8442.05,8442.2,11250
1/24/2017,12:16:00,8442.2,8445,8442.05,8444.1,24975
1/24/2017,12:17:00,8444.4,8445.45,8443.15,8443.15,16950
1/24/2017,12:18:00,8443.15,8443.15,8442,8442,14175
1/24/2017,12:19:00,8442,8443.6,8442,8443.6,9300
1/24/2017,12:20:00,8443.6,8444,8443.1,8443.2,4050
1/24/2017,12:21:00,8443.35,8444.25,8443.35,8443.8,13425
1/24/2017,12:22:00,8444.5,8445,8444,8445,37650
1/24/2017,12:23:00,8445,8445.1,8442.95,8442.95,15675
1/24/2017,12:24:00,8442.95,8443.75,8442.35,8443,12750
1/24/2017,12:25:00,8443,8444.3,8442.75,8442.95,25125
1/24/2017,12:26:00,8443.45,8443.8,8443.45,8443.65,78825
1/24/2017,12:27:00,8443.85,8443.95,8442.75,8442.85,23925
1/24/2017,12:28:00,8442.85,8444.45,8442.75,8443.95,10875
1/24/2017,12:29:00,8444.7,8444.95,8443.25,8443.5,13200
1/24/2017,12:30:00,8443.5,8446.3,8443.5,8445.55,18900
1/24/2017,12:31:00,8445.55,8446.05,8443.25,8443.25,16875
1/24/2017,12:32:00,8443.25,8445.05,8443,8444.7,11100
1/24/2017,12:33:00,8444.7,8444.75,8444,8444,13350
1/24/2017,12:34:00,8444,8445.8,8444,8445.5,27300
1/24/2017,12:35:00,8445.5,8445.5,8444.15,8444.15,9600
1/24/2017,12:36:00,8444.15,8445.1,8444,8444.5,5925
1/24/2017,12:37:00,8444.5,8446.6,8443.45,8446.6,14250
1/24/2017,12:38:00,8447.2,8450,8446.5,8447.45,35625
1/24/2017,12:39:00,8447.45,8449.65,8446.7,8446.7,12750
1/24/2017,12:40:00,8447.6,8449,8447.6,8448.7,12375
1/24/2017,12:41:00,8448.15,8448.15,8445.35,8446.15,18450
1/24/2017,12:42:00,8446.15,8447.2,8445.6,8447,9300
1/24/2017,12:43:00,8445.45,8446.95,8445.45,8446.95,8250
1/24/2017,12:44:00,8446.95,8447.2,8446.05,8446.55,4800
1/24/2017,12:45:00,8446.55,8446.55,8444,8445.05,29325
1/24/2017,12:46:00,8445.05,8445.65,8444,8444,18075
1/24/2017,12:47:00,8444,8445.75,8444,8444.15,13650
1/24/2017,12:48:00,8444.15,8445.2,8443.65,8444,6675
1/24/2017,12:49:00,8444,8444.55,8441.55,8442.45,20625
1/24/2017,12:50:00,8442.45,8444,8441.1,8444,15375
1/24/2017,12:51:00,8444,8444.3,8442.65,8442.7,31275
1/24/2017,12:52:00,8442.7,8443.9,8441.95,8441.95,31125
1/24/2017,12:53:00,8441.95,8442.9,8441.2,8441.9,35325
1/24/2017,12:54:00,8441.9,8442,8436.75,8438.75,65025
1/24/2017,12:55:00,8440.25,8441.2,8439,8439.2,101625
1/24/2017,12:56:00,8438,8439.2,8437,8438.85,31950
1/24/2017,12:57:00,8437.6,8439.55,8437.35,8438.5,29550
1/24/2017,12:58:00,8439.1,8439.9,8438.5,8439.4,37875
1/24/2017,12:59:00,8440.5,8441.75,8440,8440.5,65025
1/24/2017,13:00:00,8440.5,8440.85,8438.9,8440.55,19725
1/24/2017,13:01:00,8440.55,8441.75,8439.25,8440.05,25725
1/24/2017,13:02:00,8440.05,8441.75,8439.2,8440.75,25575
1/24/2017,13:03:00,8441,8441.35,8438.8,8440,25425
1/24/2017,13:04:00,8439.65,8442.1,8439.05,8442,29400
1/24/2017,13:05:00,8442,8442.95,8440.6,8442.95,10650
1/24/2017,13:06:00,8442.4,8442.4,8441.15,8441.15,4875
1/24/2017,13:07:00,8441.4,8442,8440.5,8440.5,10125
1/24/2017,13:08:00,8440.5,8441,8439.35,8439.55,19725
1/24/2017,13:09:00,8439.55,8441.3,8438.7,8439.2,10875
1/24/2017,13:10:00,8440,8440,8435.35,8435.35,25800
1/24/2017,13:11:00,8435.75,8438.2,8435.5,8437.55,29175
1/24/2017,13:12:00,8437.95,8440.45,8437.15,8439.95,31575
1/24/2017,13:13:00,8439.15,8440.4,8438.5,8438.9,15450
1/24/2017,13:14:00,8438.9,8441.05,8437.15,8440,16725
1/24/2017,13:15:00,8441.35,8441.35,8437.5,8437.9,22125
1/24/2017,13:16:00,8437.9,8439.2,8436,8436.95,331800
1/24/2017,13:17:00,8436.95,8437.35,8436.5,8436.65,13275
1/24/2017,13:18:00,8436,8438.45,8436,8438.45,20250
1/24/2017,13:19:00,8438.45,8438.75,8437,8438,9825
1/24/2017,13:20:00,8438,8438.95,8437.05,8438.95,9300
1/24/2017,13:21:00,8438.65,8441.5,8438.65,8441.5,15000
1/24/2017,13:22:00,8440.85,8442,8440.15,8441,7875
